key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-395284906,Monarch Butterfly Migration as an Integrative Model of Complex Trait Evolution*,2021,7,1,AMERICAN NATURALIST,"[""0003-0147"", ""1537-5323     J9  - AM NAT     JI  - Am. Nat.""]",198,1,142-157,"Green, DA",,English,,"Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  150,10.1086/714526,monarch butterfly;migration;adaptation;evolutionary lability;evo-devo;PLEXIPPUS L LEPIDOPTERA;DANAUS-P-PLEXIPPUS;QUANTITATIVE GENETICS;PHENOTYPIC PLASTICITY;CONVERGENT EVOLUTION;POPULATION DECLINES;NATURAL-POPULATIONS;SEASONAL MIGRATION;JUVENILE-HORMONE;ANIMAL MIGRATION,,
rayyan-395285216,Urban landscape influences the composition of butterflies in public parks and fragments in Southern Brazil,2019,12,,COMMUNITY ECOLOGY,"[""1585-8553"", ""1588-2756     J9  - COMMUNITY ECOL     JI  - Community Ecol.""]",20,3,291-300,"Perez, JH and Carneiro, E and Gaviria-Ortiz, FG and Casagrande, MM and Mielke, OHH",,English,,"Univ Fed Parana, Dept Zool, Lab Estudos Lepidoptera Neotrop, BR-81531980 Curitiba, Parana, Brazil",,Times Cited in Web of Science Core Collection:  1     Total Times Cited:  1     Cited Reference Count:  66,10.1556/168.2019.20.3.9     WE  - Science Citation Index Expanded (SCI-EXPANDED),Conservation;Diversity;Landscape features;Lepidoptera;POPULATION-DENSITY;FOREST BUTTERFLIES;SPECIES RICHNESS;GREEN AREAS;LEPIDOPTERA;DIVERSITY;ASSEMBLAGES;PAPILIONOIDEA;URBANIZATION;HESPERIOIDEA;Brazil,,
rayyan-395285429,"Butterflies are weakly protected in a mega-populated country, Bangladesh",2021,4,,GLOBAL ECOLOGY AND CONSERVATION,2351-9894     J9  - GLOB ECOL CONSERV     JI  - Glob. Ecol. Conserv.,26,,,"Chowdhury, S and Alam, S and Chowdhury, SU and Rokonuzzaman, M and Shahriar, SA and Shome, AR and Fuller, RA",,English,,"[""Univ Queensland, Sch Biol Sci, Brisbane, Qld 4072, Australia"", ""Univ Dhaka, Dept Zool, Dhaka 1000, Bangladesh"", ""Spoon Billed Sandpiper Task Force, Bangladesh Spoon Billed Sandpiper Conservat Proje, 16-C Tallabag, Dhaka 1207, Bangladesh"", ""Univ Cambridge, Dept Zool, Conservat Sci Grp, Downing St, Cambridge, England"", ""Noakhali Sci & Technol Univ, Dept Environm Sci & Disaster Management, Noakhali 3814, Bangladesh""]",,Times Cited in Web of Science Core Collection:  4     Total Times Cited:  5     Cited Reference Count:  134,10.1016/j.gecco.2021.e01484     WE  - Science Citation Index Expanded (SCI-EXPANDED),Butterfly;Conservation;Distribution;Ecological niche model;Gap analyses;Protected areas;CLIMATE-CHANGE;SPECIES DISTRIBUTIONS;AREA NETWORK;GLOBAL 200;CONSERVATION;DIVERSITY;BIODIVERSITY;DECLINES;PERFORMANCE;SHORTFALLS;Bangladesh;Butterflies,,
rayyan-395285528,"Landscape-scale diversity of plants, bumblebees and butterflies in mixed farm-forest landscapes of Northern Europe: Clear-cuts do not compensate for the negative effects of plantation forest cover",2022,10,,BIOLOGICAL CONSERVATION,"[""0006-3207"", ""1873-2917     J9  - BIOL CONSERV     JI  - Biol. Conserv.""]",274,,,"Andersson, GKS and Boke-Olen, N and Roger, F and Ekroos, J and Smith, HG and Clough, Y",,English,,"[""Lund Univ, Ctr Environm & Climate Sci, Solvegatan 37, S-22362 Lund, Sweden"", ""Lund Univ, Dept Biol, Solvegatan 37, S-22362 Lund, Sweden"", ""Swiss Fed Inst Technol, Dept Environm Syst Sci, Univ Str 16, CH-8006 Zurich, Switzerland"", ""Univ Helsinki, Dept Agr Sci, Latokartanonkaari 7, FI-00140 Helsinki, Finland""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  51,10.1016/j.biocon.2022.109728     WE  - Science Citation Index Expanded (SCI-EXPANDED),Countryside species area relationship;Farmland afforestation;High nature value farmland;Grassland ley;Pollinator diversity;Semi -natural grassland;AGRICULTURAL LAND ABANDONMENT;BIODIVERSITY CONSERVATION;POPULATIONS;MANAGEMENT;GRASSLANDS;DECLINE;SWEDEN;Europe;Trees,,
rayyan-395285297,"A meta-analysis of the effects of habitat aridity, evolutionary history of grazing and grazing intensity on bee and butterfly communities worldwide",2022,4,,ECOLOGICAL SOLUTIONS AND EVIDENCE,2688-8319     J9  - ECOL SOLUT EVID     JI  - Ecol. Solut. Evid.,3,2,,"Thapa-Magar, KB and Davis, TS and Fernandez-Gimenez, ME",,English,,"[""Colorado State Univ, Warner Coll Nat Resources, Dept Forest & Rangeland Stewardship, 1472 Campus Delivery, Ft Collins, CO 80523 USA"", ""Colorado State Univ, Grad Degree Program Ecol, Ft Collins, CO 80523 USA""]",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  49,10.1002/2688-8319.12141     WE  - Emerging Sources Citation Index (ESCI),butterflies;cattle;grazing effects model;livestock grazing;native bees;rangeland;BOMBUS SPP.;MANAGEMENT;RESPONSES;LIVESTOCK;CONSERVATION;POLLINATORS;DIVERSITY;IMPACTS;STEPPE,,
rayyan-395285355,Analysis of monitoring data where butterflies fly year-round,2020,12,,ECOLOGICAL APPLICATIONS,"[""1051-0761"", ""1939-5582     J9  - ECOL APPL     JI  - Ecol. Appl.""]",30,8,,"Comay, O and Ben Yehuda, O and Benyamini, D and Schwartz-Tzachor, R and Pe'er, I and Melochna, T and Pe'er, G",,English,,"[""Tel Aviv Univ, Sch Zool, IL-6997801 Tel Aviv, Israel"", ""Tel Aviv Univ, Steinhardt Museum Nat Hist, IL-6997801 Tel Aviv, Israel"", ""German Ctr Integrat Biodivers Res iDiv, Deutsch Pl 5e, D-04103 Leipzig, Germany"", ""UFZ Helmholtz Ctr Environm Res, Dept Ecosyst Serv, Permoserstr 15, D-04318 Leipzig, Germany"", ""UFZ Helmholtz Ctr Environm Res, Dept Econ, Permoserstr 15, D-04318 Leipzig, Germany"", ""Achva Acad Coll, IL-7980400 Arugot, Israel"", ""Israeli Lepidopterists Soc, 4 D MicroRobot,Levona 91, IL-7194700 Bet Arye, Israel"", ""Ramat Hanadiv, POB 325, IL-3095202 Zikhron Yaakov, Israel"", ""BMS IL Web Portal, GlueCAD Biodivers IT, 39 Hantke St, Haifa, Israel"", ""Univ Leipzig, Leipzig, Sachsen, Germany""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  3     Cited Reference Count:  44,10.1002/eap.2196,abundance;butterflies;citizen science;modeling;phenology;warm climate;ABUNDANCE INDEX;CLIMATE;PHENOLOGY;FORESTS;TRENDS,,
rayyan-395285198,Geographical co-occurrence of butterfly species: the importance of niche filtering by host plant species,2018,4,,OECOLOGIA,"[""0029-8549"", ""1432-1939     J9  - OECOLOGIA     JI  - Oecologia""]",186,4,995-1005,"Nakadai, R and Hashimoto, K and Iwasaki, T and Sato, Y",,English,,"[""Kyoto Univ, Ctr Ecol Res, Hirano 2-509-3, Otsu, Shiga 5202113, Japan"", ""Univ Ryukyus, Fac Sci, Senbaru 1, Nishihara, Okinawa 9030213, Japan"", ""Kanagawa Univ, Dept Biol Sci, Fac Sci, Tsuchiya 2946, Hiratsuka, Kanagawa 2591293, Japan"", ""Ryukoku Univ, Dept Plant Life Sci, Fac Agr, Yokotani 1-5, Otsu, Shiga 5202194, Japan""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  88,10.1007/s00442-018-4062-1     WE  - Science Citation Index Expanded (SCI-EXPANDED),Climatic niche;Dispersal ability;Herbivorous insect;Japanese archipelago;Taxonomic relatedness;INTERSPECIFIC COMPETITION;COMMUNITY ECOLOGY;BETA-DIVERSITY;2 SPECIALIST;SHARED HOST;WILD RADISH;PATTERNS;HERBIVORES;INSECTS;SPECIFICITY,,
rayyan-395285093,Variation in cuticular lipid profiles of black butterflies of the genus Papilio in Japan,2021,6,,BIOCHEMICAL SYSTEMATICS AND ECOLOGY,"[""0305-1978"", ""1873-2925     J9  - BIOCHEM SYST ECOL     JI  - Biochem. Syst. Ecol.""]",96,,,"Omura, H and Morozumi, Y and Noguchi, T and Ohta, S",,English,,"[""Hiroshima Univ, Grad Sch Biosphere Sci, Higashihiroshima 7398528, Japan"", ""Hiroshima Univ, Grad Sch Integrated Sci Life, Higashihiroshima 7398528, Japan""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  38,10.1016/j.bse.2021.104265,Adult butterflies;Chemotaxonomy;Cuticular lipid;GC-MS analysis;Lepidoptera;Papilionidae;COLIAS-EURYTHEME;PHEROMONE VARIATION;SEX-PHEROMONE;LEPIDOPTERA;HYDROCARBONS;SWALLOWTAIL;SUBSTANCES;COMPONENTS;COURTSHIP;POLYTES;Japan;African Continental Ancestry Group,,
rayyan-395285330,Molecular phylogeny and historical biogeography of Parnara butterflies (Lepidoptera: Hesperiidae),2019,10,,MOLECULAR PHYLOGENETICS AND EVOLUTION,"[""1055-7903"", ""1095-9513     J9  - MOL PHYLOGENET EVOL     JI  - Mol. Phylogenet. Evol.""]",139,,,"Huang, ZF and Chiba, H and Guo, D and Yago, M and Braby, MF and Wang, M and Fan, XL",,English,,"[""South China Agr Univ, Coll Agr, Dept Entomol, Guangzhou, Guangdong, Peoples R China"", ""Bernice P Bishop Museum, Honolulu, HI USA"", ""Plant Protect Stn Shandong Prov, Jinan, Shandong, Peoples R China"", ""Univ Tokyo, Univ Museum, Tokyo, Japan"", ""Australian Natl Univ, Res Sch Biol, Div Ecol & Evolut, Acton, ACT, Australia"", ""Australian Natl Insect Collect, Canberra, ACT, Australia""]",,Times Cited in Web of Science Core Collection:  3     Total Times Cited:  4     Cited Reference Count:  125,10.1016/j.ympev.2019.106545     WE  - Science Citation Index Expanded (SCI-EXPANDED),Ancestral range;Diversification;Range expansion;Species delimitation;Systematics;DELIAS HUBNER LEPIDOPTERA;TRIBE BAORINI LEPIDOPTERA;FOUNDER-EVENT SPECIATION;SPECIES DELIMITATION;TRANSOCEANIC DISPERSALS;INDIAN-OCEAN;R PACKAGE;GENUS;DIVERSIFICATION;SYSTEMATICS,,
rayyan-395285019,"How do phenology, plasticity, and evolution determine the fitness consequences of climate change for montane butterflies?",2018,9,,EVOLUTIONARY APPLICATIONS,1752-4571     J9  - EVOL APPL     JI  - Evol. Appl.,11,8,1231-1244,"Kingsolver, JG and Buckley, LB",,English,,"[""Univ N Carolina, Dept Biol, Chapel Hill, NC 27515 USA"", ""Univ Washington, Dept Biol, Seattle, WA 98195 USA""]",,Times Cited in Web of Science Core Collection:  20     Total Times Cited:  20     Cited Reference Count:  58,10.1111/eva.12618     WE  - Science Citation Index Expanded (SCI-EXPANDED),adaptation;climate change;ectotherms;evolution;fitness consequences;phenology;plasticity;COLIAS BUTTERFLIES;PHENOTYPIC PLASTICITY;POPULATION-STRUCTURE;PIERID BUTTERFLIES;THERMOREGULATORY STRATEGIES;BEHAVIORAL-IMPLICATIONS;PIGMENT POLYMORPHISMS;ADAPTIVE SIGNIFICANCE;MECHANISTIC ECOLOGY;INSECT PHENOLOGY,,
rayyan-395285333,Flight over the Proto-Caribbean seaway: Phylogeny and macroevolution of Neotropical Anaeini leafwing butterflies,2019,8,,MOLECULAR PHYLOGENETICS AND EVOLUTION,"[""1055-7903"", ""1095-9513     J9  - MOL PHYLOGENET EVOL     JI  - Mol. Phylogenet. Evol.""]",137,,86-103,"Toussaint, EFA and Dias, FMS and Mielke, OHH and Casagrande, MM and Sanudo-Restrepo, CP and Lam, A and Moriniere, J and Balke, M and Vila, R",,English,,"[""Nat Hist Museum Geneva, CP 6434, CH-1211 Geneva 6, Switzerland"", ""Univ Fed Parana, Dept Zool, Lab Estudos Lepidoptera Neotrop, POB 19-020, BR-81531980 Curitiba, Parana, Brazil"", ""CSIC, Inst Biol Evolut, UPF, Passeig Maritim de la Barceloneta 37, E-08003 Barcelona, Spain"", ""SNSB Bavarian State Collect Zool, Munchhausenstr 21, D-81247 Munich, Germany"", ""Ludwig Maximilians Univ Munchen, GeoBioCtr, Munich, Germany""]",,Times Cited in Web of Science Core Collection:  9     Total Times Cited:  9     Cited Reference Count:  149,10.1016/j.ympev.2019.04.020     WE  - Science Citation Index Expanded (SCI-EXPANDED),Andes and Central American highland orogenies;Butterfly evolution;Eocene paleoenvironments;Host plant shifts;Nymphalidae phylogenetics;Panamanian archipelago;TRAIT-DEPENDENT SPECIATION;CHIAPANECAN VOLCANIC ARC;GENUS SIDERONE HUBNER;HISTORICAL BIOGEOGRAPHY;EVOLUTIONARY HISTORY;DIVERSIFICATION PATTERNS;RAPID DIVERSIFICATION;CLEARWING BUTTERFLIES;GEOGRAPHIC RANGE;MODEL SELECTION;Caribbean Region,,
rayyan-395285394,Blue Blazes In pursuit of a butterfly effect,2019,9,,NATURAL HISTORY,0028-0712     J9  - NAT HIST     JI  - Nat. Hist.,127,9,30-31     WE  - Science Citation Index Expanded (SCI-EXPANDED),"Gifford, NA and Campbell, SP",,English,,"Albany Pine Bush Preserve Commiss, Albany, GA 12205 USA     PU  - NATURAL HISTORY MAGAZINE     PI  - NEW YORK     PA  - 36 WEST 25TH STREET, FIFTH FLOOR, NEW YORK, NY 10010 USA",,Times Cited in Web of Science Core Collection:  0     Total Times Cited:  0     Cited Reference Count:  0,,,,
rayyan-395284993,Prevalence and relationship of endosymbiotic Wolbachia in the butterfly genus Erebia,2021,5,21,BMC ECOLOGY AND EVOLUTION,2730-7182     J9  - BMC ECOL EVOL     JI  - BMC Ecol. Evol.,21,1,,"Lucek, K and Bouaouina, S and Jospin, A and Grill, A and de Vos, JM",,English,,"[""Univ Basel, Dept Environm Sci Bot, Schonbeinstr 6, CH-4056 Basel, Switzerland"", ""Univ Neuchatel, Inst Biol, Lab Funct Ecol, Rue Emile Argand 11, CH-2000 Neuchatel, Switzerland"", ""Univ Bern, Inst Ecol & Evolut, Baltzerstr 6, CH-3012 Bern, Switzerland""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  65,10.1186/s12862-021-01822-9     WE  - Science Citation Index Expanded (SCI-EXPANDED),Lepidoptera;Wolbachia;Host shift;Endosymbiont;Coevolution;Glacial refugia;MOUNTAIN BUTTERFLIES;GENETIC-STRUCTURE;GENOME;LEPIDOPTERA;INFECTION;SEQUENCE;INCOMPATIBILITY;NYMPHALIDAE;POPULATIONS;DIVERSITY;Prevalence,,
rayyan-395285116,"Genome size variation in butterflies (Insecta, Lepidotera, Papilionoidea): a thorough phylogenetic comparison",2020,7,,SYSTEMATIC ENTOMOLOGY,"[""0307-6970"", ""1365-3113     J9  - SYST ENTOMOL     JI  - Syst. Entomol.""]",45,3,571-582,"Liu, GC and Chang, Z and Chen, L and He, JW and Dong, ZW and Yang, J and Lu, SH and Zhao, RP and Wan, WT and Ma, GL and Li, J and Zhang, R and Wang, W and Li, XY",,English,,"[""Northwestern Polytech Univ, Ctr Ecol & Environm Sci, Xian 710072, Shaanxi, Peoples R China"", ""Chinese Acad Sci, Kunming Inst Zool, State Key Lab Genet Resources & Evolut, Kunming 650223, Yunnan, Peoples R China"", ""Chinese Acad Sci, Publ Technol Serv Ctr, Kunming Inst Zool, Kunming, Yunnan, Peoples R China"", ""Ctr Excellence Anim Evolut & Genet, Kunming, Yunnan, Peoples R China""]",,Times Cited in Web of Science Core Collection:  11     Total Times Cited:  12     Cited Reference Count:  91,10.1111/syen.12417,PARNASSIINAE LEPIDOPTERA;PAPILIONINAE LEPIDOPTERA;RIODINIDAE LEPIDOPTERA;CHROMOSOME EVOLUTION;DNA CONTENT;SYSTEMATICS;DIVERSITY;ALIGNMENT;ORIGIN;TOOL;Genome;Genomics;Genome Size,,
rayyan-395285375,"A complete inventory of North American butterfly occurrence data: narrowing data gaps, but increasing bias",2021,4,,ECOGRAPHY,"[""0906-7590"", ""1600-0587     J9  - ECOGRAPHY     JI  - Ecography""]",44,4,537-547,"Shirey, V and Belitz, MW and Barve, V and Guralnick, R",,English,,"[""Georgetown Univ, Dept Biol, Washington, DC 20057 USA"", ""Univ Florida, Florida Museum Nat Hist, Gainesville, FL 32611 USA""]",,Times Cited in Web of Science Core Collection:  10     Total Times Cited:  10     Cited Reference Count:  39,10.1111/ecog.05396,butterflies;community science;GBIF;global change;North America;sampling bias;BIODIVERSITY;MAP;COLLECTIONS;KNOWLEDGE;MODEL;SCALE;Bias (Epidemiology),,
rayyan-395284885,The roles of wing color pattern and geography in the evolution of Neotropical Preponini butterflies,2020,12,,ECOLOGY AND EVOLUTION,2045-7758     J9  - ECOL EVOL     JI  - Ecol. Evol.,10,23,12801-12816,"Ortiz-Acevedo, E and Gomez, JP and Espeland, M and Toussaint, EFA and Willmott, KR",,English,,"[""Univ Norte, Dept Quim & Biol, Km 5 Via Puerto Colombia, Barranquilla, Colombia"", ""Univ Florida, Florida Museum Nat Hist, Gainesville, FL 32611 USA"", ""Zool Res Museum Alexander Koenig, Bonn, Germany"", ""Nat Hist Museum Geneva, Geneva, Switzerland""]",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  97,10.1002/ece3.6816,butterfly diversification;Lepidoptera phylogenetics;Neotropical biogeography;wing color pattern evolution;AMERICAN BIOTIC INTERCHANGE;FOUNDER-EVENT SPECIATION;RAPID DIVERSIFICATION;CLEARWING BUTTERFLIES;MODEL SELECTION;CLIMATE-CHANGE;MIMICRY;DIVERSITY;PHYLOGENETICS;COLONIZATION;Geography;Color,,
rayyan-395285316,Novel Doublesex Duplication Associated with Sexually Dimorphic Development of Dogface Butterfly Wings,2021,11,,MOLECULAR BIOLOGY AND EVOLUTION,"[""0737-4038"", ""1537-1719     J9  - MOL BIOL EVOL     JI  - Mol. Biol. Evol.""]",38,11,5021-5033,"Rodriguez-Caro, F and Fenner, J and Bhardwaj, S and Cole, J and Benson, C and Colombara, AM and Papa, R and Brown, MW and Martin, A and Range, RC and Counterman, BA",,English,,"[""Univ Montana, Div Biol Sci, Missoula, MT 59812 USA"", ""Auburn Univ, Dept Biol Sci, Auburn, AL 36849 USA"", ""Univ Texas Austin, Dept Integrat Biol, Austin, TX 78712 USA"", ""Univ Puerto Rico Rio Piedras, Dept Biol Sci, San Juan, PR 00931 USA"", ""Mississippi State Univ, Dept Biol Sci, Mississippi State, MS 39762 USA"", ""George Washington Univ, Dept Biol Sci, Washington, DC 20052 USA""]",,Times Cited in Web of Science Core Collection:  4     Total Times Cited:  4     Cited Reference Count:  81,10.1093/molbev/msab228,wing pattern;Lepidoptera;gene expression;ultraviolet;sexual dimorphism;CHROMOSOME DOSAGE COMPENSATION;COLIAS-EURYTHEME;STRUCTURAL ULTRAVIOLET;SULFUR BUTTERFLIES;SEX;EVOLUTION;DROSOPHILA;ALIGNMENT;GENE;DIVERSIFICATION,,
rayyan-395285392,Moths and butterflies (Insecta: Lepidoptera) of the Russian Arctic islands in the Barents Sea,2019,2,,POLAR BIOLOGY,"[""0722-4060"", ""1432-2056     J9  - POLAR BIOL     JI  - Polar Biol.""]",42,2,335-346,"Kullberg, J and Filippov, BY and Spitsyn, VM and Zubrij, NA and Kozlov, MV",,English,,"[""Sitowise Oy, Tuulikuja 2, Espoo 02100, Finland"", ""Northern Arctic Fed Univ, Dept Zool & Ecol, Lomonosova 4, Arkhangelsk 163002, Russia"", ""Russian Acad Sci, Fed Ctr Integrated Arctic Res, Russian Museum Biodivers Hotspots, Severnaya Dvina Emb 23, Arkhangelsk 163000, Russia"", ""Univ Turku, Dept Biol, Turku 20014, Finland""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  10     Cited Reference Count:  47,10.1007/s00300-018-2425-z     WE  - Science Citation Index Expanded (SCI-EXPANDED),Arctic islands;Barents Sea region;Biogeography;Insects;Faunistic structure;Tundra;PENINSULA;Moths,,
rayyan-395284971,Pollen feeding in Heliconius butterflies: the singular evolution of an adaptive suite,2020,11,11,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"[""0962-8452"", ""1471-2954     J9  - P ROY SOC B-BIOL SCI     JI  - Proc. R. Soc. B-Biol. Sci.""]",287,1938,,"Young, FJ and Montgomery, SH",,English,,"[""Univ Cambridge, Dept Zool, Downing St, Cambridge CB2 3EJ, England"", ""Univ Bristol, Sch Biol Sci, 24 Tyndall Ave, Bristol UBS8 1TQ, Avon, England""]",,Times Cited in Web of Science Core Collection:  7     Total Times Cited:  7     Cited Reference Count:  113,10.1098/rspb.2020.1304     WE  - Science Citation Index Expanded (SCI-EXPANDED),behaviour;diet;brain size;life history;senescence;novelty;MUSHROOM BODIES;AMINO-ACIDS;ADULT DIET;BRAIN SIZE;RESOURCE-ALLOCATION;CENTRAL COMPLEX;KEY INNOVATION;HONEY-BEES;LIFE-SPAN;PATTERNS;Pollen,,
rayyan-395285077,Local adaptation of life cycles in a butterfly is associated with variation in several circadian clock genes,2022,3,,MOLECULAR ECOLOGY,"[""0962-1083"", ""1365-294X     J9  - MOL ECOL     JI  - Mol. Ecol.""]",31,5,1461-1475,"Lindestad, O and Nylin, S and Wheat, CW and Gotthard, K",,English,,"Stockholm Univ, Dept Zool, Stockholm, Sweden",,Times Cited in Web of Science Core Collection:  2     Total Times Cited:  2     Cited Reference Count:  99,10.1111/mec.16331,circadian clock;diapause;insect;population genomics;timeless;voltinism;PHOTOPERIODIC RESPONSE;DIAPAUSE INDUCTION;HISTORY PLASTICITY;NATURAL-SELECTION;GENOMIC BASIS;BODY-SIZE;EVOLUTIONARY;VOLTINISM;PERIOD;TIMELESS,,
rayyan-395285123,"Nuclear genes (but not mitochondrial DNA barcodes) reveal real species: Evidence from the Brenthis fritillary butterflies (Lepidoptera, Nymphalidae)",2019,5,,JOURNAL OF ZOOLOGICAL SYSTEMATICS AND EVOLUTIONARY RESEARCH,"[""0947-5745"", ""1439-0469     J9  - J ZOOL SYST EVOL RES     JI  - J. Zool. Syst. Evol. Res.""]",57,2,298-313,"Pazhenkova, EA and Lukhtanov, VA",,English,,"[""St Petersburg State Univ, Dept Entomol, St Petersburg, Russia"", ""Russian Acad Sci, Dept Karyosystemat, Inst Zool, St Petersburg, Russia""]",,Times Cited in Web of Science Core Collection:  13     Total Times Cited:  14     Cited Reference Count:  88,10.1111/jzs.12252     WE  - Science Citation Index Expanded (SCI-EXPANDED),COI;morphological traits;nuclear genes;taxonomy;NICHE SEPARATION;COMPLEX LEPIDOPTERA;INO LEPIDOPTERA;TAXONOMY;PHYLOGENY;DISCORDANCE;MORPHOLOGY;POPULATION;MELITAEA;PHYLOGEOGRAPHY;DNA (Cytosine-5-)-Methyltransferase,,
